filepath,label
D:/Final_project_data/Train\Apple___Apple_scab\a8037811-6ce4-4611-ace1-1b6492374135___FREC_Scab 3126_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\a8037811-6ce4-4611-ace1-1b6492374135___FREC_Scab 3126_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\ab0ab3b2-0893-46c6-8f66-9469e8340b64___FREC_Scab 3368.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\ab7d0d06-b45c-4472-a708-c2a1d65ee748___FREC_Scab 3152_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\aba69098-9c79-46cc-ba1f-6f88a456b56f___FREC_Scab 3039_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\abfd8972-51b1-4715-a358-54e8e2afa071___FREC_Scab 3267_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\ac3ae45a-aaff-44c0-979d-6a2a8ba50ccf___FREC_Scab 3520_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\ac61c972-546d-4977-ac4a-085f98bbf206___FREC_Scab 3308_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\add9ce00-e304-4632-82f2-ddc86a6be5f6___FREC_Scab 3472_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\ade2b601-d2ea-4f5b-afc2-2c88aefea6b6___FREC_Scab 3464_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\afc6c0d9-46a0-4275-a2f5-bb241017dbe4___FREC_Scab 3020_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b006c4b8-5f33-4794-91bd-7aaa430e6ceb___FREC_Scab 3498_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b02a7f1d-3cfc-489e-9e74-983059c6980d___FREC_Scab 3244_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b0586996-77d5-4d02-8112-14eb67895bcf___FREC_Scab 3000.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b0586996-77d5-4d02-8112-14eb67895bcf___FREC_Scab 3000_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b0613c0d-0e9d-4e47-9743-57f5da39a092___FREC_Scab 3311_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b0613c0d-0e9d-4e47-9743-57f5da39a092___FREC_Scab 3311_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b0b2a38c-396d-4d25-b346-5947e2c787d9___FREC_Scab 3077.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b0b2a38c-396d-4d25-b346-5947e2c787d9___FREC_Scab 3077_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b0b2a38c-396d-4d25-b346-5947e2c787d9___FREC_Scab 3077_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b19d8a20-6d33-4ad5-848b-e618c07756b7___FREC_Scab 3198_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b1efda88-84a3-4d96-b3bf-48d7e12155e9___FREC_Scab 3009_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b3b884bb-55ff-42dd-81d6-d8260acd4ad5___FREC_Scab 3281_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b4b9c80a-f741-416d-a7e6-6d9566ea731e___FREC_Scab 3399_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b4d26d69-8318-4898-93be-561f78c18d5a___FREC_Scab 3133.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b56bccc2-4489-412c-83ac-ef0c7672ee70___FREC_Scab 3479_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b67039ac-fa02-4db5-9aad-a429c329263f___FREC_Scab 3435_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b7740d56-4540-44f5-82c4-3916da0cba20___FREC_Scab 3229_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b84c8919-1f8c-4751-a759-e0ec84839020___FREC_Scab 3264_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\b963d384-123e-48e5-ac66-a1e87f33ba0b___FREC_Scab 3021.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\baa200af-fc0e-4f13-abec-389605a604a7___FREC_Scab 3220_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\baa200af-fc0e-4f13-abec-389605a604a7___FREC_Scab 3220_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\bc7769cc-805e-42ef-bbcf-0c134ff03276___FREC_Scab 2909.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\bc7769cc-805e-42ef-bbcf-0c134ff03276___FREC_Scab 2909_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\bc93b0fd-568f-4969-9d2d-c94d5f340e7e___FREC_Scab 3357_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\bca5ef0a-0555-4f76-9f9c-c01bee56b816___FREC_Scab 3200.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\bceb695a-e877-4b2b-bf05-241661d511d4___FREC_Scab 3240_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\bdaae6b2-8ff5-4a4c-9286-a2393063cdaf___FREC_Scab 3491_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\be23de1a-2db8-4d7f-8b5f-cee56829d49c___FREC_Scab 2991.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\bf99a731-b08d-47af-8d65-196bbb0ca2e3___FREC_Scab 3344_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c0bfed2f-ace7-44dd-9410-440b5eea4d89___FREC_Scab 3266_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c190660f-6116-465c-8ca6-fc56f9844a30___FREC_Scab 3432_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c3d356bb-504c-48f7-b7aa-4feb5c009d6d___FREC_Scab 3383_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c4e2b47d-d3c9-418e-9e60-78cead67c5d7___FREC_Scab 2928_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c665dad4-adfc-40a3-b1cc-a29aed48d93c___FREC_Scab 3246_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c7dc7cfa-559a-4950-ba71-90d11dfe0b56___FREC_Scab 3381_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c7dc7cfa-559a-4950-ba71-90d11dfe0b56___FREC_Scab 3381_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c84037f0-a9ba-46fc-9e44-ca67914ae7d0___FREC_Scab 3171.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\c84037f0-a9ba-46fc-9e44-ca67914ae7d0___FREC_Scab 3171_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\cbbdd77b-93f5-4f45-b35d-2b05ab1c8eb4___FREC_Scab 3465_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\cbc265da-87e2-449e-8585-b744f9371772___FREC_Scab 3431_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\cc729eed-8d8e-4a23-9b27-db78e418543d___FREC_Scab 3092_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\cd5654a1-a27a-49f1-8d97-22101a905278___FREC_Scab 3179_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\cd7bc55c-1c47-4af7-9875-f29147d54115___FREC_Scab 3471.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\cff69c82-7901-400a-b45c-6343624edfc3___FREC_Scab 3192.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\d1773f0b-f049-4bb1-b13f-d33b96078ab3___FREC_Scab 3046_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\d730c2c9-ac5f-4c4e-b568-2f3e8b43b1a9___FREC_Scab 3074_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\d7ac8a6f-7c88-47ac-9387-eefb672e9776___FREC_Scab 3392_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\d94dd9a8-f2ad-45c4-bf45-3a361f5e2efa___FREC_Scab 3442_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\dbf6dab4-0765-454c-8cb9-6b4329bca971___FREC_Scab 3225_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\dce5b716-54ad-420c-911c-476b838c4be9___FREC_Scab 3045.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\dd46079c-b12c-4687-9db9-5d45b7f0e510___FREC_Scab 3327.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\de341ebf-f335-4120-be2e-2640de5bde93___FREC_Scab 3375_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e12cb6bc-9831-4a22-ba1f-95d3e7c1c62a___FREC_Scab 3040_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e17c9433-0a90-4dd8-a2d8-08bb65c3d3d2___FREC_Scab 3306_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e181fe6a-6865-4ae7-8b3e-0ce6f70ac63b___FREC_Scab 3223_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e181fe6a-6865-4ae7-8b3e-0ce6f70ac63b___FREC_Scab 3223_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e3509da1-332c-4e43-977a-c57978ff6a38___FREC_Scab 3219.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e3509da1-332c-4e43-977a-c57978ff6a38___FREC_Scab 3219_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e3891103-ded4-418f-bae1-91c282a30dcb___FREC_Scab 3159_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e8fc927f-fac2-4386-be3c-0a8ad0ddd83d___FREC_Scab 3292_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\e9155e73-7f58-441b-a36b-d513bd051742___FREC_Scab 3509.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\eca2a279-0f7f-40a7-b2c4-a9bc500f4f5b___FREC_Scab 3015_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\ecbac6b5-e07f-4a0d-a670-1d3b97f01104___FREC_Scab 3168_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\eda0a3b5-fe6e-4646-acc6-7db5179e3e96___FREC_Scab 3380_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\ef359032-085f-44ba-a63d-493a1724eca4___FREC_Scab 3202.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f18c0441-917e-4f34-b26e-a1a71d0adec2___FREC_Scab 3429_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f27fd3ff-a3b7-486a-883c-f91488883555___FREC_Scab 3158.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f2d6beb9-e8b1-49f6-b7b7-903b51565435___FREC_Scab 3393_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f3303560-12ce-4e37-b62c-bfb5aad8aa0d___FREC_Scab 3332_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f3303560-12ce-4e37-b62c-bfb5aad8aa0d___FREC_Scab 3332_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f50d9c8b-ffd4-47aa-aac1-46762c0b1a26___FREC_Scab 3483_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f684504f-ca6d-4f06-bb0e-2b296e3829b8___FREC_Scab 3314_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f777466d-15ee-4269-b90c-0d64bd099c0f___FREC_Scab 3409_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f79134e9-f8b2-4855-96bd-6b3ce814b32a___FREC_Scab 3116_90deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f7c4bd45-5098-4b2c-bbfb-2e47c8f2d711___FREC_Scab 3361.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f887b059-f797-442d-b2b6-a9cab0f76f43___FREC_Scab 3169_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f8ef99d9-9d01-4aeb-9248-e8c312c9a981___FREC_Scab 3129.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\f9e4b1bc-36b0-40df-bb48-4e6ed48ec8b5___FREC_Scab 3514_270deg.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\fb942296-ba33-40e5-ada0-6700365cf71d___FREC_Scab 2919_new30degFlipLR.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Apple_scab\fc9c12dc-1bdb-402d-ada8-dc1b33c84d5b___FREC_Scab 2932.JPG,Apple___Apple_scab
D:/Final_project_data/Train\Apple___Black_rot\0090d05d-d797-4c99-abd4-3b9cb323a5fd___JR_FrgE.S 8727.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0139bc6d-391c-4fd1-bcae-cc74dabfddd7___JR_FrgE.S 2734_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0199a733-6d3f-4e66-a903-2d1d34457871___JR_FrgE.S 3079.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0199a733-6d3f-4e66-a903-2d1d34457871___JR_FrgE.S 3079_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\01e94c43-0879-4e8c-9b61-c48cfed88dab___JR_FrgE.S 3024_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\02859ed3-f56a-4315-82a5-c1cb72717225___JR_FrgE.S 8584_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\033b1492-d5cf-4de7-a195-941f7780e092___JR_FrgE.S 8710_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\04e74a0c-bda4-4e06-aeab-ec24b1007994___JR_FrgE.S 8782.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\04e74a0c-bda4-4e06-aeab-ec24b1007994___JR_FrgE.S 8782_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\05421496-3901-424d-b44a-1be1f2734cf1___JR_FrgE.S 3005.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\079d0ba3-b207-4fc7-ace3-f2fe25c796b3___JR_FrgE.S 3038_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\085625a8-236d-4f71-bd40-78e3e4f24eb0___JR_FrgE.S 2732_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0b37761a-de32-47ee-a3a4-e138b97ef542___JR_FrgE.S 2908.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0c8432e0-0484-470c-a774-7cce596b9e64___JR_FrgE.S 2841.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0ebea6f4-08e4-4380-86f8-34d854697e32___JR_FrgE.S 2877_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\0f3d45f4-e121-42cd-a5b6-be2f866a0574___JR_FrgE.S 2870_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\125fd81c-7948-45e1-8550-f7c7b8f6932a___JR_FrgE.S 8807.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\15f31b47-61da-4549-ad60-f13ef13a6512___JR_FrgE.S 8734.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\16b7455f-bd2e-4ea8-965d-32a072c7beb9___JR_FrgE.S 2824_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\16b7455f-bd2e-4ea8-965d-32a072c7beb9___JR_FrgE.S 2824_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1a4e1884-ab1a-4fe9-afe2-610ae9aa1162___JR_FrgE.S 2826_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1aa28af5-8270-467c-b496-ff415f0b58df___JR_FrgE.S 3010.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1aa28af5-8270-467c-b496-ff415f0b58df___JR_FrgE.S 3010_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1b607e4f-ce59-4c0f-8e91-b529088926be___JR_FrgE.S 8788_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1b607e4f-ce59-4c0f-8e91-b529088926be___JR_FrgE.S 8788_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1ce40e9f-cddc-4939-8e58-7a8235d9b28a___JR_FrgE.S 3019_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1cf5102a-468b-4410-80bf-af6aeadc780c___JR_FrgE.S 2924_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\1dfd4db7-a456-4785-bf16-f517bcaf54e8___JR_FrgE.S 3089_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2171eff3-55f1-4b5e-8258-d8ddacc66062___JR_FrgE.S 2752.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2171eff3-55f1-4b5e-8258-d8ddacc66062___JR_FrgE.S 2752_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\24420d48-c47b-4e67-959a-bf28131abbdc___JR_FrgE.S 2811_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\24ff782d-8641-4508-969a-0f1a2f4a3f48___JR_FrgE.S 8700_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\26c9d50e-7169-4241-951a-2334e2a513b3___JR_FrgE.S 8784_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\28f01d7f-27f8-4cf1-a473-ef4744b2dc61___JR_FrgE.S 8597.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\28f01d7f-27f8-4cf1-a473-ef4744b2dc61___JR_FrgE.S 8597_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\29f71a36-3389-47c8-94ad-484818e677f2___JR_FrgE.S 8607_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\29f7c332-777e-427b-898a-3b82465a17aa___JR_FrgE.S 2941_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2a4cbd85-e831-4ec4-8acf-49cea51eeb5f___JR_FrgE.S 2900_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2b15f14f-6fa9-41fe-8b84-388a4d5bbc33___JR_FrgE.S 8578_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2b15f14f-6fa9-41fe-8b84-388a4d5bbc33___JR_FrgE.S 8578_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2b16890e-753f-4ee8-a78e-d0a7fdf8d91a___JR_FrgE.S 2838_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2c6184ba-cc2f-4311-977e-1ed6c1410c1a___JR_FrgE.S 2973.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2d1ac581-1847-419e-8254-55a9caad6b2b___JR_FrgE.S 8766_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2d30e157-5cd6-4827-85ee-4c3c5f05725e___JR_FrgE.S 3080_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\2d30e157-5cd6-4827-85ee-4c3c5f05725e___JR_FrgE.S 3080_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\307abcdd-96f7-404a-9032-2ce8de2fde48___JR_FrgE.S 8781.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\307abcdd-96f7-404a-9032-2ce8de2fde48___JR_FrgE.S 8781_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\33bc7491-a0b2-4834-aec7-abad940e8684___JR_FrgE.S 8741_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\33f2ada7-3d14-4a85-9601-126da3eac03f___JR_FrgE.S 3022_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\35b68c2b-4d91-484c-ab0c-6347ba6ce974___JR_FrgE.S 8615_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\35ca99d4-5913-457a-b09c-3e90f6ef98a3___JR_FrgE.S 2947_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\35f56736-d311-4e80-88a4-7ba12fd71985___JR_FrgE.S 2787.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\36e0efb7-95ff-4707-9d35-c213159af55c___JR_FrgE.S 8673_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\3bfaa3d6-96ab-4131-a569-ac6650045079___JR_FrgE.S 2890_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\3d33710d-c091-4dae-a491-ef813ea2d34b___JR_FrgE.S 2885_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\3e340ca3-47d5-4a22-9f40-e91f3eea2be6___JR_FrgE.S 8747_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\3ef4204e-d2c3-42b5-ac97-0eabb3d64b3f___JR_FrgE.S 8815_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\3f7dbd31-47f7-45e4-aa23-42e23362a15d___JR_FrgE.S 2818_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\40e82aca-94d2-4237-bc27-d4a9c536b820___JR_FrgE.S 2926.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\40e82aca-94d2-4237-bc27-d4a9c536b820___JR_FrgE.S 2926_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\40e82aca-94d2-4237-bc27-d4a9c536b820___JR_FrgE.S 2926_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4186abb2-d07c-495c-9596-db575c3f7051___JR_FrgE.S 2891_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\43baab18-d60b-49df-b2d5-a27d16164317___JR_FrgE.S 8604_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\445448e9-b429-45df-942d-fb46932540d7___JR_FrgE.S 2804_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\451b68a6-1b39-40c5-8669-f82af6de1eed___JR_FrgE.S 8737.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\46cfd121-d2e7-4a26-9c6f-5787457d200c___JR_FrgE.S 8669_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\46cfd121-d2e7-4a26-9c6f-5787457d200c___JR_FrgE.S 8669_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\47800fc6-b681-46ab-aec3-01076d650c5d___JR_FrgE.S 3051_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\47f6d143-687b-4755-88a0-932c985a2ee6___JR_FrgE.S 2785.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\497e0a24-9a4e-4ace-8aa3-d60751b03abe___JR_FrgE.S 8794.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4b8414f0-fa9b-4195-90cb-608f6fd74d44___JR_FrgE.S 2999_new30degFlipLR.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4c42eeae-508c-4ccd-b2d8-b720808bc28c___JR_FrgE.S 3020.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4cdea367-e77f-4d29-a99c-23ec18260ee9___JR_FrgE.S 3066.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4cdea367-e77f-4d29-a99c-23ec18260ee9___JR_FrgE.S 3066_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4cf3a0f2-1758-44b1-862b-3aaf7b4705f1___JR_FrgE.S 2988.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4cf3a0f2-1758-44b1-862b-3aaf7b4705f1___JR_FrgE.S 2988_270deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4db0765f-5928-4254-b935-e6fcbec9deeb___JR_FrgE.S 3062_90deg.JPG,Apple___Black_rot
D:/Final_project_data/Train\Apple___Black_rot\4db50338-6897-4d69-8147-717cae13879c___JR_FrgE.S 8645_270deg.JPG,Apple___Black_rot
